Unnamed: 0,Employed total ;  Persons ;,Employed total ;  Persons ;.1,Employed total ;  Persons ;.2,Employed total ;  > Males ;,Employed total ;  > Males ;.1,Employed total ;  > Males ;.2,Employed total ;  > Females ;,Employed total ;  > Females ;.1,Employed total ;  > Females ;.2,> Employed full-time ;  Persons ;,> Employed full-time ;  Persons ;.1,> Employed full-time ;  Persons ;.2,> Employed full-time ;  > Males ;,> Employed full-time ;  > Males ;.1,> Employed full-time ;  > Males ;.2,> Employed full-time ;  > Females ;,> Employed full-time ;  > Females ;.1,> Employed full-time ;  > Females ;.2,> Employed part-time ;  Persons ;,> Employed part-time ;  Persons ;.1,> Employed part-time ;  Persons ;.2,> Employed part-time ;  > Males ;,> Employed part-time ;  > Males ;.1,> Employed part-time ;  > Males ;.2,> Employed part-time ;  > Females ;,> Employed part-time ;  > Females ;.1,> Employed part-time ;  > Females ;.2,Employment to population ratio ;  Persons ;,Employment to population ratio ;  Persons ;.1,Employment to population ratio ;  Persons ;.2,Employment to population ratio ;  > Males ;,Employment to population ratio ;  > Males ;.1,Employment to population ratio ;  > Males ;.2,Employment to population ratio ;  > Females ;,Employment to population ratio ;  > Females ;.1,Employment to population ratio ;  > Females ;.2,Unemployed total ;  Persons ;,Unemployed total ;  Persons ;.1,Unemployed total ;  Persons ;.2,Unemployed total ;  > Males ;,Unemployed total ;  > Males ;.1,Unemployed total ;  > Males ;.2,Unemployed total ;  > Females ;,Unemployed total ;  > Females ;.1,Unemployed total ;  > Females ;.2,> Unemployed looked for full-time work ;  Persons ;,> Unemployed looked for full-time work ;  Persons ;.1,> Unemployed looked for full-time work ;  Persons ;.2,> Unemployed looked for full-time work ;  > Males ;,> Unemployed looked for full-time work ;  > Males ;.1,> Unemployed looked for full-time work ;  > Males ;.2,> Unemployed looked for full-time work ;  > Females ;,> Unemployed looked for full-time work ;  > Females ;.1,> Unemployed looked for full-time work ;  > Females ;.2,> Unemployed looked for only part-time work ;  Persons ;,> Unemployed looked for only part-time work ;  Persons ;.1,> Unemployed looked for only part-time work ;  Persons ;.2,> Unemployed looked for only part-time work ;  > Males ;,> Unemployed looked for only part-time work ;  > Males ;.1,> Unemployed looked for only part-time work ;  > Males ;.2,> Unemployed looked for only part-time work ;  > Females ;,> Unemployed looked for only part-time work ;  > Females ;.1,> Unemployed looked for only part-time work ;  > Females ;.2,Unemployment rate ;  Persons ;,Unemployment rate ;  Persons ;.1,Unemployment rate ;  Persons ;.2,Unemployment rate ;  > Males ;,Unemployment rate ;  > Males ;.1,Unemployment rate ;  > Males ;.2,Unemployment rate ;  > Females ;,Unemployment rate ;  > Females ;.1,Unemployment rate ;  > Females ;.2,> Unemployment rate looked for full-time work ;  Persons ;,> Unemployment rate looked for full-time work ;  Persons ;.1,> Unemployment rate looked for full-time work ;  Persons ;.2,> Unemployment rate looked for full-time work ;  > Males ;,> Unemployment rate looked for full-time work ;  > Males ;.1,> Unemployment rate looked for full-time work ;  > Males ;.2,> Unemployment rate looked for full-time work ;  > Females ;,> Unemployment rate looked for full-time work ;  > Females ;.1,> Unemployment rate looked for full-time work ;  > Females ;.2,> Unemployment rate looked for only part-time work ;  Persons ;,> Unemployment rate looked for only part-time work ;  Persons ;.1,> Unemployment rate looked for only part-time work ;  Persons ;.2,> Unemployment rate looked for only part-time work ;  > Males ;,> Unemployment rate looked for only part-time work ;  > Males ;.1,> Unemployment rate looked for only part-time work ;  > Males ;.2,> Unemployment rate looked for only part-time work ;  > Females ;,> Unemployment rate looked for only part-time work ;  > Females ;.1,> Unemployment rate looked for only part-time work ;  > Females ;.2,Labour force total ;  Persons ;,Labour force total ;  Persons ;.1,Labour force total ;  Persons ;.2,Labour force total ;  > Males ;,Labour force total ;  > Males ;.1,Labour force total ;  > Males ;.2,Labour force total ;  > Females ;,Labour force total ;  > Females ;.1,Labour force total ;  > Females ;.2,Participation rate ;  Persons ;,Participation rate ;  Persons ;.1,Participation rate ;  Persons ;.2,Participation rate ;  > Males ;,Participation rate ;  > Males ;.1,Participation rate ;  > Males ;.2,Participation rate ;  > Females ;,Participation rate ;  > Females ;.1,Participation rate ;  > Females ;.2,Not in the labour force (NILF) ;  Persons ;,Not in the labour force (NILF) ;  > Males ;,Not in the labour force (NILF) ;  > Females ;,Civilian population aged 15 years and over ;  Persons ;,Civilian population aged 15 years and over ;  > Males ;,Civilian population aged 15 years and over ;  > Females ;
1982-10-01,6382.1292655,6402.9123301,6421.0676214,4027.0313703,4044.4856675,4049.4426571,2355.0978952,2358.4266626,2371.6249643,5295.327678,5301.8372619,5296.9121354,3786.6609297,3794.7523866,3794.2715975,1508.6667483,1507.0848753,1502.6405379,1086.8015875,1101.0750682,1124.155486,240.3704406,249.7332809,255.1710596,846.4311469,851.3417873,868.9844264,55.8391608,56.0166472,56.1754809,71.5825189,71.8844848,71.9725877,40.5785494,40.6344623,40.8618621,567.6920297,579.1707984,540.6244616,328.5113441,328.6593002,308.2427812,239.1806856,250.5114982,232.3816804,485.8931669,487.4718223,447.9716154,306.9286402,307.0346413,287.6192958,178.9645266,180.437181,160.3523196,81.7988628,91.6989761,92.6528462,21.5827038,21.6246589,20.6234854,60.216159,70.0743172,72.0293608,8.1684407,8.2951003,7.7657049,7.5423745,7.5153992,7.0735436,9.2195452,9.6020481,8.9240049,8.4046809,8.4202072,7.797749,7.4977873,7.4853872,7.0462269,10.6044803,10.6924339,9.6423938,6.9997288,7.6878749,7.6144158,8.2391467,7.9690533,7.4778438,6.6416299,7.6050675,7.6544427,6949.8212952,6982.0831285,6961.692083,4355.5427144,4373.1449677,4357.6854383,2594.2785808,2608.9381608,2604.0066447,60.8060684,61.0835924,60.9051989,77.4219742,77.7258962,77.4511269,44.6996542,44.9506448,44.8656774,4468.682021,1268.6825839,3199.9994371,11430.374104,5626.3680222,5804.0060818
1982-11-01,6358.5840217,6345.7781976,6366.813634,4006.8751846,4007.5839638,4002.5590679,2351.7088371,2338.1942338,2364.2545661,5264.8269045,5268.3463474,5255.0535461,3764.9604592,3763.0353559,3752.1561344,1499.8664454,1505.3109915,1502.8974117,1093.7571172,1077.4318502,1111.7600879,241.9147254,244.5486079,250.4029335,851.8423918,832.8832423,861.3571544,55.5540615,55.4500421,55.6338519,71.1261859,71.1516507,71.0624374,40.4611838,40.2326597,40.6810726,599.8629666,603.1356337,555.1838611,351.5282422,352.8219244,327.70817,248.3347244,250.3137094,227.4756911,517.7543218,527.3461751,486.4407575,330.3798009,336.6900191,314.2612708,187.3745209,190.656156,172.1794867,82.1086448,75.7894586,68.7431036,21.1484413,16.1319053,13.4468992,60.9602035,59.6575533,55.2962044,8.6206443,8.679567,8.020573,8.0655279,8.0914927,7.5678509,9.5511755,9.6701928,8.7769817,8.9536887,9.0989329,8.472372,8.0672125,8.2125018,7.7282099,11.10538,11.2417364,10.2789004,6.9828247,6.5719787,5.8232035,8.0393016,6.1883817,5.0964213,6.6783556,6.6840142,6.0324008,6958.4469883,6948.9138313,6921.9974951,4358.4034268,4360.4058882,4330.2672379,2600.0435615,2588.5079432,2591.7302572,60.7949805,60.7203014,60.4851038,77.3661764,77.4157396,76.8806504,44.7337863,44.5397383,44.5951837,4522.1384418,1302.1867186,3219.9517232,11444.1359369,5632.4539565,5811.6819804
1982-12-01,6331.7471839,6295.7550186,6370.1002919,3984.7150228,3962.380072,4003.7447596,2347.0321611,2333.3749466,2366.3555323,5233.7114691,5198.3136857,5265.2208078,3741.5945625,3721.7138762,3762.2268193,1492.1169066,1476.5998096,1502.9939885,1098.0357148,1097.4413329,1104.8794841,243.1204603,240.6661959,241.5179403,854.9152545,856.775137,863.3615438,55.2383703,54.9413256,55.5901164,70.6318471,70.2602364,70.9937079,40.3201972,40.09597,40.6626979,629.703632,653.3339658,677.4742334,373.1356386,390.0909347,405.0967437,256.5679933,263.2430311,272.3774897,546.9667745,568.0818261,588.0583585,352.0847796,369.5270383,378.7177005,194.8819949,198.5547878,209.340658,82.7368575,85.2521398,89.4158749,21.050859,20.5638964,26.3790432,61.6859984,64.6882434,63.0368317,9.0455804,9.4017211,9.6128708,8.5623778,8.9625166,9.1882809,9.8543547,10.1379191,10.322283,9.4619827,9.8515932,10.0466481,8.6006927,9.0321505,9.145684,11.551993,11.8529232,12.2254525,7.0070104,7.2083039,7.4869147,7.9686391,7.8719478,9.8467115,6.7298619,7.0201643,6.8045059,6961.4508159,6949.0889844,7047.5745253,4357.8506615,4352.4710067,4408.8415033,2603.6001544,2596.6179777,2638.733022,60.7319255,60.6427918,61.5022481,77.245936,77.1772612,78.1768131,44.7278369,44.6194542,45.3431457,4411.4773735,1230.7354117,3180.7419618,11459.0518988,5639.576915,5819.4749838
1983-01-01,6305.3788628,6294.4064659,6172.0479179,3963.2260497,3956.3017889,3924.3611859,2342.1528131,2338.104677,2247.686732,5206.1260713,5198.5959834,5182.1152829,3719.29462,3715.4136841,3700.1172196,1486.8314513,1483.1822994,1481.9980633,1099.2527915,1095.8104825,989.932635,243.9314297,240.8881049,224.2439663,855.3213618,854.9223776,765.6886687,54.9240636,54.8344736,53.7685325,70.145267,70.0286661,69.4633002,40.1738253,40.1090051,38.5579309,655.4723454,645.4319156,694.5869849,392.3759299,393.7741667,431.6801949,263.0964155,251.6577489,262.90679,571.9957517,571.1146002,628.1620694,371.1654106,373.4667534,409.5994404,200.830341,197.6478469,218.562629,83.4765937,74.3173154,66.4249155,21.2105193,20.3074133,22.0807545,62.2660744,54.009902,44.344161,9.4165545,9.3003883,10.1153912,9.008535,9.0521216,9.9099195,10.0987043,9.7174068,10.4718979,9.899337,9.8984965,10.8112235,9.0739283,9.1337167,9.9666102,11.8999163,11.7589423,12.8523863,7.0579623,6.3512136,6.2881091,7.9996845,7.774794,8.9640838,6.7858464,5.9421261,5.4743659,6960.8512081,6939.8383815,6866.6349028,4355.6019796,4350.0759556,4356.0413808,2605.2492286,2589.7624259,2510.593522,60.6336657,60.4572308,59.81951,77.0899413,76.9986803,77.1042715,44.6865921,44.4260667,43.0679642,4612.2871173,1293.5047425,3318.7823748,11478.9220201,5649.5461233,5829.3758968
1983-02-01,6283.7211396,6289.4939472,6263.9474593,3945.271824,3951.9762601,3951.8272351,2338.4493156,2337.5176872,2312.1202242,5186.3427782,5184.5791477,5198.7763236,3701.1288378,3707.3128922,3722.570509,1485.2139404,1477.2662555,1476.2058146,1097.3783614,1104.9147995,1065.1711357,244.1429861,244.6633679,229.2567261,853.2353752,860.2514317,835.9144096,54.6483942,54.7004129,54.4782323,69.7173314,69.8377822,69.8351486,40.0460046,40.0309235,39.5959818,676.8947958,672.4100206,750.0923573,408.9289004,403.8099227,441.3775127,267.9658954,268.6000979,308.7148446,592.6078177,586.1135099,655.0227349,387.4438609,380.3570961,418.2749505,205.1639568,205.7564138,236.7477844,84.2869781,86.2965106,95.0696224,21.4850396,23.4528266,23.1025622,62.8019385,62.8436841,71.9670602,9.7246393,9.6584214,10.694156,9.3915951,9.2706553,10.0468232,10.2810133,10.3065218,11.779255,10.2545922,10.1567272,11.1897031,9.476262,9.3049854,10.1011968,12.1371651,12.2254095,13.8210273,7.1328976,7.2444335,8.1939564,8.0883933,8.7472622,9.1546312,6.8558275,6.8079316,7.9269225,6960.6159354,6961.9039678,7014.0398166,4354.2007244,4355.7861828,4393.2047478,2606.415211,2606.117785,2620.8350688,60.5352266,60.548436,61.0018671,76.9435588,76.9737535,77.6349998,44.6349275,44.6308074,44.8828468,4484.0341734,1265.5893009,3218.4448725,11498.07399,5658.7940487,5839.2799413
1983-03-01,6269.275898,6256.0225893,6310.3027344,3932.585207,3925.7024298,3944.5648764,2336.690691,2330.3201595,2365.737858,5176.0053378,5160.751041,5186.3405538,3688.8037573,3677.6472446,3692.9357077,1487.2015805,1483.1037965,1493.4048461,1093.2705602,1095.2715483,1123.9621806,243.7814497,248.0551853,251.6291687,849.4891104,847.216363,872.3330119,54.4342499,54.3159541,54.7872245,69.3804002,69.2533517,69.5861042,39.9507725,39.839803,40.4453138,694.1194689,691.362937,733.9242453,422.5797098,423.1123586,434.6238363,271.5397591,268.2505784,299.300409,609.0454004,611.5000725,637.9028863,400.8549339,402.6663364,411.676404,208.1904665,208.8337361,226.2264823,85.0740684,79.8628645,96.021359,21.7247758,20.4460222,22.9474323,63.3492926,59.4168423,73.0739267,9.968118,9.9514117,10.4188046,9.7029554,9.7293718,9.924757,10.4108806,10.3230047,11.2306233,10.527918,10.5937885,10.952545,9.8016721,9.8685145,10.0296055,12.2797831,12.3428751,13.1555223,7.2197952,6.7960621,7.8707094,8.1823979,7.6148716,8.3573881,6.9398146,6.5535701,7.7293622,6963.3953669,6947.3855263,7044.2269797,4355.1649168,4348.8147884,4379.1887127,2608.2304501,2598.5707379,2665.038267,60.4610819,60.318496,61.1592915,76.8357376,76.7174806,77.2533072,44.593331,44.4258896,45.562237,4473.6091515,1289.4213058,3184.1878457,11517.8361312,5668.6100185,5849.2261127
1983-04-01,6262.8943575,6233.0047084,6254.4904395,3925.5101762,3918.1371479,3927.98865,2337.3841813,2314.8675605,2326.5017895,5174.885283,5167.3302103,5166.3771775,3682.8681865,3676.0388923,3677.0103612,1492.0170965,1491.2913181,1489.3668163,1088.0090745,1065.6744981,1088.113262,242.6419897,242.0982556,250.9782888,845.3670848,823.5762425,837.1349732,54.2905879,54.0306855,54.2169342,69.1427072,69.011346,69.1848635,39.8978379,39.5128395,39.7114259,707.6286419,704.281711,709.2508309,433.2138363,438.8999116,429.5874127,274.4148056,265.3817993,279.6634182,621.7176909,614.4409531,611.7167259,411.3410084,415.4686152,406.2054804,210.3766825,198.9723379,205.5112455,85.9109509,89.8407578,97.534105,21.8728279,23.4312964,23.3819323,64.038123,66.4094614,74.1521727,10.1517295,10.152121,10.1849107,9.9390059,10.0733573,9.8584031,10.5067353,10.2851222,10.73084,10.7255524,10.6272098,10.5868256,10.0468977,10.1544141,9.9481756,12.357698,11.7716746,12.1254296,7.3182967,7.7749521,8.2262322,8.2690369,8.8243648,8.5223478,7.041759,7.4618571,8.1370809,6970.5229994,6937.2864194,6963.7412704,4358.7240126,4357.0370595,4357.5760627,2611.7989868,2580.2493599,2606.1652077,60.4247445,60.1357384,60.3650618,76.7732001,76.7418241,76.7513178,44.5819448,44.0426832,44.4850449,4572.3046791,1319.9499913,3252.3546878,11536.0459495,5677.526054,5858.5198955
1983-05-01,6263.3000613,6263.9115758,6272.7942097,3922.8449377,3924.899972,3927.329213,2340.4551236,2339.0116039,2345.4649967,5180.6963473,5187.9883853,5183.3941847,3681.9447979,3683.6516132,3681.6353889,1498.7515494,1504.3367721,1501.7587958,1082.603714,1075.9231905,1089.400025,240.9001398,241.2483588,245.6938241,841.7035742,834.6748317,843.7062009,54.2075762,54.2122962,54.2891728,68.9849197,69.0195334,69.0622517,39.8867867,39.8620863,39.9720668,717.8051313,721.0756449,720.5403641,440.7976491,440.0841658,435.3293963,277.0074822,280.9914791,285.2109678,630.8693859,631.9272546,627.5070203,418.8308258,418.4535682,412.8313762,212.0385602,213.4736865,214.6756441,86.9357454,89.1483902,93.0333438,21.9668233,21.6305976,22.4980201,64.9689221,67.5177926,70.5353237,10.2821131,10.3232207,10.3032446,10.1015984,10.0821481,9.9785345,10.583054,10.724853,10.8417369,10.8554117,10.858014,10.79879,10.2134538,10.2009468,10.0826652,12.394189,12.4270804,12.5070693,7.4333315,7.6517522,7.8679566,8.3566314,8.2283489,8.3887786,7.1656439,7.4837447,7.7151739,6981.1051926,6984.9872207,6993.3345738,4363.6425868,4364.9841377,4362.6586093,2617.4626058,2620.003083,2630.6759645,60.4200323,60.452992,60.5252359,76.7365364,76.7584322,76.7175377,44.607637,44.6508212,44.8327115,4561.0765279,1323.9923706,3237.0841573,11554.4111017,5686.6509799,5867.7601218
1983-06-01,6268.5216382,6271.2908838,6266.4620552,3923.3932762,3926.5473687,3924.4002053,2345.128362,2344.7435151,2342.0618499,5191.055269,5191.1349291,5173.336496,3684.6533794,3689.1652412,3684.2272452,1506.4018896,1501.969688,1489.1092508,1077.4663692,1080.1559547,1093.1255592,238.7398968,237.3821276,240.1729601,838.7264724,842.7738271,852.9525991,54.169202,54.1907564,54.1490301,68.8871466,68.9404494,68.9027505,39.9051206,39.8965582,39.8509288,723.9500895,712.6355513,693.2207601,444.9523579,439.2384864,424.476671,278.9977317,273.3970649,268.7440891,635.6632061,632.6107385,613.8092169,422.8188588,421.4538863,407.9366886,212.8443473,211.1568521,205.8725283,88.2868835,80.0248128,79.4115432,22.1334991,17.7846,16.5399824,66.1533843,62.2402128,62.8715608,10.3532788,10.2039384,9.9605223,10.1858322,10.060926,9.7606045,10.6320246,10.4424135,10.2935299,10.9094546,10.8626093,10.6064241,10.2938945,10.252808,9.9687279,12.3800967,12.3258176,12.1460024,7.5733765,6.8976159,6.7726252,8.4843834,6.9697959,6.4429873,7.3107368,6.8772649,6.8650254,6992.4717278,6983.9264351,6959.6828153,4368.3456341,4365.7858551,4348.8768763,2624.1260937,2618.14058,2610.805939,60.4251904,60.3487007,60.1392095,76.6996436,76.6523896,76.3555098,44.6525956,44.5484964,44.4236952,4612.938233,1346.6870546,3266.2511784,11572.6210483,5695.5639309,5877.0571174
1983-07-01,6278.1667113,6276.7930796,6294.9609844,3927.0121473,3921.2787588,3933.1293793,2351.154564,2355.5143208,2361.8316051,5204.0890292,5202.6682836,5214.5724142,3690.1714879,3684.9920061,3697.6250095,1513.9175413,1517.6762775,1516.9474047,1074.0776821,1074.124796,1080.3885702,236.8406594,236.2867527,235.5043698,837.2370227,837.8380433,844.8842004,54.172232,54.1599026,54.3166661,68.8466012,68.7466772,68.9544387,39.948787,40.0228822,40.13022,724.9580548,738.2695115,687.2406494,445.1490434,457.5444617,428.9904562,279.8090114,280.7250498,258.2501932,635.3088088,643.3575983,599.3290029,422.7513308,431.4693371,407.0153397,212.557478,211.8882612,192.3136632,89.649246,94.9119132,87.9116465,22.3977126,26.0751246,21.9751165,67.2515334,68.8367886,65.93653,10.3519226,10.5240616,9.84275,10.1814417,10.4490279,9.8344491,10.6352294,10.6486935,9.8565699,10.8796973,11.0050419,10.3085512,10.2786108,10.4815593,9.9159806,12.3116452,12.2509601,11.251275,7.7036325,8.1188138,7.5247479,8.6398138,9.9386103,8.5347057,7.4353106,7.5922245,7.2392434,7003.1247661,7015.0625911,6982.2016338,4372.1611907,4378.8232206,4362.1198355,2630.9635753,2636.2393705,2620.0817983,60.4276562,60.5301309,60.246587,76.6507529,76.7682087,76.47537,44.70306,44.7927218,44.5181862,4607.1712721,1341.8340447,3265.3372274,11589.3729059,5703.9538802,5885.4190257
1983-08-01,6291.9096634,6283.0813552,6241.1547261,3933.6564387,3929.4345341,3903.595895,2358.2532247,2353.6468211,2337.5588311,5218.3517831,5202.1371499,5150.377354,3697.5640674,3691.0890933,3663.4145511,1520.7877157,1511.0480566,1486.9628029,1073.5578803,1080.9442053,1090.7773721,236.0923713,238.3454408,240.1813439,837.465509,842.5987645,850.5960282,54.2133724,54.1354338,53.7741913,68.8616732,68.7861557,68.3338411,40.0129809,39.9350283,39.6620586,720.6159701,715.128015,686.8263651,441.8217362,440.3634593,429.6975753,278.794234,274.7645557,257.1287898,629.9653748,627.2111288,607.3589716,419.0089646,418.6203928,409.5145298,210.9564102,208.5907359,197.8444418,90.6505953,87.9168863,79.4673935,22.8127716,21.7430665,20.1830455,67.8378238,66.1738198,59.284348,10.276126,10.2187285,9.9138025,10.0976789,10.0774329,9.9161891,10.5722115,10.4536359,9.9098168,10.7717375,10.7595412,10.5485722,10.1785869,10.186131,10.054546,12.181731,12.1299157,11.7428532,7.7864573,7.5215855,6.7906643,8.811247,8.3598721,7.7518456,7.4933805,7.2816699,6.51562,7012.5256335,6998.2093702,6927.9810912,4375.4781749,4369.7979934,4333.2934703,2637.0474586,2628.4113769,2594.6876209,60.4224606,60.2970229,59.6919315,76.5961016,76.4948754,75.8558507,44.7433416,44.5970406,44.0248396,4678.2459419,1379.2434397,3299.0025022,11606.2270331,5712.53691,5893.6901231
1983-09-01,6308.7188474,6316.9074039,6358.1739921,3943.0068611,3954.4071952,3971.588628,2365.7119863,2362.5002087,2386.5853641,5232.598306,5262.2225317,5285.9198827,3705.9024137,3726.2625369,3739.9907669,1526.6958923,1535.9599948,1545.9291158,1076.1205414,1054.6848722,1072.2541094,237.1044474,228.1446583,231.5978611,839.016094,826.5402139,840.6562483,54.2823641,54.3475305,54.7025677,68.9249088,69.1187833,69.4190963,40.085332,40.0288283,40.4369131,712.0340285,728.3243901,720.8470066,436.1172609,440.0772694,434.9674141,275.9167676,288.2471207,285.8795925,620.9215125,633.6431088,618.9875147,412.7866569,415.7884498,410.2631104,208.1348556,217.854659,208.7244043,91.112516,94.6812812,101.8594919,23.330604,24.2888196,24.7043037,67.781912,70.3924616,77.1551882,10.1418472,10.3378343,10.182863,9.9590066,10.0143094,9.8709153,10.4449487,10.8741832,10.6972251,10.6076605,10.7472447,10.4825948,10.0222826,10.0382263,9.8852533,11.9974156,12.4217607,11.8954769,7.8058547,8.2376953,8.6754375,8.9583195,9.6218694,9.6387417,7.4748634,7.8481321,8.4064313,7020.7528759,7045.231794,7079.0209987,4379.124122,4394.4844646,4406.5560421,2641.6287539,2650.7473294,2672.4649566,60.4089472,60.6136714,60.9043769,76.5483656,76.8108605,77.0218587,44.7605483,44.9127197,45.2806905,4544.1518437,1314.6198874,3229.5319563,11623.1728424,5721.1759295,5901.9969129
1983-10-01,6327.0364466,6317.2808672,6336.1314212,3954.2615784,3951.0203254,3958.478593,2372.7748682,2366.2605418,2377.6528282,5246.013056,5242.3788092,5240.5430439,3714.8314064,3711.5332558,3714.190373,1531.1816496,1530.8455534,1526.3526709,1081.0233907,1074.902058,1095.5883773,239.430172,239.4870696,244.28822,841.5932187,835.4149884,851.3001573,54.3643466,54.2801516,54.4421218,69.0199237,68.9669194,69.0971069,40.152582,40.0421391,40.2349207,700.7023513,702.566158,653.1667522,429.1350577,428.9384344,400.7902822,271.5672936,273.6277236,252.37647,609.7279368,617.192436,567.5651203,405.3513994,411.7151426,384.5293495,204.3765374,205.4772934,183.0357708,90.9744146,85.373722,85.6016319,23.7836583,17.2232918,16.2609327,67.1907562,68.1504302,69.3406992,9.9705235,10.008283,9.3452409,9.790012,9.7932071,9.1939794,10.2697487,10.3651252,9.5959566,10.4124813,10.5330648,9.7719447,9.8381897,9.9852132,9.3816942,11.775839,11.8340488,10.7076757,7.7623366,7.3580543,7.247067,9.0358695,6.7092313,6.2410231,7.3934794,7.5423903,7.531786,7027.738798,7019.8470252,6989.2981734,4383.3966361,4379.9587598,4359.2688752,2644.3421618,2639.8882654,2630.0292982,60.3850525,60.3168308,60.054345,76.5102903,76.4542416,76.0930899,44.7480994,44.6724996,44.505665,4648.9907368,1369.5941246,3279.3966122,11638.2889102,5728.8629998,5909.4259104
1983-11-01,6346.2388845,6354.31797,6377.5222003,3966.9339348,3968.7817353,3966.7069562,2379.3049497,2385.5362347,2410.8152441,5258.3934748,5263.0324437,5253.2748975,3724.6822512,3727.0895053,3719.2682649,1533.7112236,1535.9429384,1534.0066326,1087.8454097,1091.2855264,1124.2473028,242.2516835,241.6922301,247.4386913,845.5937262,849.5932963,876.8086115,54.4527553,54.5286558,54.7277795,69.1362241,69.1884396,69.1522697,40.2116947,40.3167881,40.7440163,688.559707,679.0333003,624.7740183,421.6021486,415.8358104,385.8597656,266.9575583,263.1974899,238.9142527,598.1853553,587.0936653,542.1593488,397.6128299,391.4110634,365.474131,200.5725254,195.6826019,176.6852178,90.3743516,91.939635,82.6146695,23.9893187,24.424747,20.3856346,66.3850329,67.514888,62.2290349,9.7879093,9.6544773,8.9224163,9.6068972,9.4839699,8.8651086,10.0880981,9.9367289,9.0165526,10.2139043,10.0355728,9.3549392,9.6454238,9.5037273,8.9472994,11.5651505,11.3005149,10.3282901,7.6704155,7.7702569,6.8454116,9.0103773,9.1781995,7.6115695,7.2792302,7.3617147,6.6268946,7034.7985915,7033.3512704,7002.2962186,4388.5360834,4384.6175457,4352.5667218,2646.2625081,2648.7337246,2649.7294968,60.3608174,60.3556813,60.0891869,76.4839595,76.4377753,75.8790279,44.7234391,44.7649609,44.7817899,4650.8756457,1383.6252719,3267.2503738,11653.1718643,5736.1919937,5916.9798706
1983-12-01,6366.0345302,6379.1208034,6456.4556108,3980.205127,3986.9400013,4028.1955504,2385.8294032,2392.1808021,2428.2600604,5269.7689239,5274.5009335,5342.5870692,3735.3783514,3741.3621521,3781.8431029,1534.3905725,1533.1387813,1560.7439663,1096.2656063,1104.6198699,1113.8685416,244.8267756,245.5778492,246.3524475,851.4388306,859.0420207,867.5160941,54.5443171,54.6714249,55.3342128,69.2585916,69.415822,70.1341142,40.2706383,40.3774471,40.9864263,677.0257636,666.291603,689.9905516,413.9513452,405.8505263,419.7213754,263.0744184,260.4410766,270.2691762,587.7055022,582.1170448,601.4001119,390.1754812,383.2754307,391.2865573,197.5300209,198.841614,210.1135546,89.3202614,84.1745582,88.5904397,23.7758639,22.5750956,28.4348181,65.5443975,61.5994626,60.1556216,9.6126646,9.4570987,9.6550164,9.4204962,9.2390139,9.4363582,9.9314447,9.8182511,10.0154252,10.0334284,9.9394744,10.1177895,9.4575298,9.292342,9.3763336,11.4052585,11.4805927,11.865074,7.53385,7.0806656,7.3674396,8.8516866,8.4187386,10.3479388,7.1478295,6.6909284,6.4845808,7043.0602937,7045.4124063,7146.4461624,4394.1564722,4392.7905276,4447.9169258,2648.9038216,2652.6218787,2698.5292366,60.345088,60.3817904,61.247687,76.4616594,76.482005,77.4417998,44.7110961,44.7734132,45.5482802,4521.6616592,1295.6439614,3226.0176978,11668.1078216,5743.5608872,5924.5469344
1984-01-01,6386.5997153,6377.074383,6251.4442636,3993.2674797,3988.6417601,3951.6571606,2393.3322356,2388.4326229,2299.787103,5281.0263992,5272.5397034,5248.9661021,3746.9475492,3738.0763799,3718.215047,1534.0788501,1534.4633235,1530.7510551,1105.5733161,1104.5346796,1002.4781615,246.3199305,250.5653802,233.4421136,859.2533856,853.9692994,769.0360479,54.640547,54.5578809,53.4830756,69.3737392,69.2704496,68.6281408,40.3451435,40.2732454,38.7785234,667.8098523,669.3329458,717.8062897,406.9284722,412.62187,451.7174286,260.8813801,256.7110759,266.0888611,579.1940312,578.0348494,635.3364959,383.4686776,386.68411,423.2221871,195.7253536,191.3507394,212.1143088,88.6158211,91.2980965,82.4697938,23.4597946,25.93776,28.4952415,65.1560265,65.3603365,53.9745523,9.4665591,9.498925,10.2996195,9.2479625,9.3750774,10.2584375,9.8289519,9.7049955,10.3702932,9.8834854,9.8799672,10.7971418,9.2840202,9.3747046,10.2192105,11.3148848,11.087564,12.1704357,7.4205851,7.6346876,7.6012673,8.6959072,9.3806385,10.8786475,7.048395,7.1095648,6.5581843,7054.4095676,7046.4073288,6969.2505533,4400.1959519,4401.2636301,4403.3745892,2654.2136157,2645.1436987,2565.8759641,60.3539935,60.2842352,59.6241346,76.4431754,76.4364234,76.4730843,44.7429018,44.6018532,43.2652575,4719.3896161,1354.6965403,3364.6930758,11688.6401694,5758.0711295,5930.5690399
